district,name,mcdname,mcd,pop
15B,Paul Torkelson,Delhi Township,27127663960,292
15B,Paul Torkelson,Eden Township,27015664041,214
15B,Paul Torkelson,Evan City,270152394708,70
15B,Paul Torkelson,Gales Township,27127664241,159
15B,Paul Torkelson,Granite Rock Township,27127664326,203
15B,Paul Torkelson,Hanska City,270152394291,382
15B,Paul Torkelson,Home Township,27015664511,495
15B,Paul Torkelson,Honner Township,27127664516,58
15B,Paul Torkelson,Johnsonville Township,27127664586,126
15B,Paul Torkelson,Judson Township,27013664590,501
15B,Paul Torkelson,Kintire Township,27127664640,190
15B,Paul Torkelson,Lake Hanska Township,27015664678,336
15B,Paul Torkelson,Lamberton City,271272395619,792
15B,Paul Torkelson,Lamberton Township,27127664716,200
15B,Paul Torkelson,Leavenworth Township,27015664741,271
15B,Paul Torkelson,Linden Township,27015664788,291
15B,Paul Torkelson,Lucan City,271272395782,214
15B,Paul Torkelson,Milford Township,27015664973,691
15B,Paul Torkelson,Milroy City,271272395334,259
15B,Paul Torkelson,Morgan City,271272395400,888
15B,Paul Torkelson,Morgan Township,27127665034,245
15B,Paul Torkelson,Mulligan Township,27015665063,180
15B,Paul Torkelson,New Avon Township,27127665089,190
15B,Paul Torkelson,New Ulm City,270152395217,14120
15B,Paul Torkelson,North Hero Township,27127665158,154
15B,Paul Torkelson,North Star Township,27015665170,268
15B,Paul Torkelson,Paxton Township,27127665263,667
15B,Paul Torkelson,Prairieville Township,27015665351,228
15B,Paul Torkelson,Redwood Falls City,271272396342,5102
15B,Paul Torkelson,Redwood Falls Township,27127665391,178
15B,Paul Torkelson,Revere City,271272396355,89
15B,Paul Torkelson,Sanborn City,271272396531,323
15B,Paul Torkelson,Seaforth City,271272396564,82
15B,Paul Torkelson,Sheridan Township,27127665594,187
15B,Paul Torkelson,Sherman Township,27127665595,350
15B,Paul Torkelson,Sigel Township,27015665609,348
15B,Paul Torkelson,Sleepy Eye City,270152395898,3452
15B,Paul Torkelson,Springdale Township,27127665669,191
15B,Paul Torkelson,Springfield City,270152395941,2027
15B,Paul Torkelson,Stark Township,27015665700,301
15B,Paul Torkelson,Stately Township,27015665702,174
15B,Paul Torkelson,Sundown Township,27127665742,172
15B,Paul Torkelson,Swedes Forest Township,27127665754,103
15B,Paul Torkelson,Three Lakes Township,27127665786,203
15B,Paul Torkelson,Underwood Township,27127665838,161
15B,Paul Torkelson,Vail Township,27127665848,218
15B,Paul Torkelson,Vesta City,271272397132,268
15B,Paul Torkelson,Vesta Township,27127665867,187
15B,Paul Torkelson,Wabasso City,271272397157,739
15B,Paul Torkelson,Walnut Grove City,271272397182,751
15B,Paul Torkelson,Wanda City,271272397190,72
15B,Paul Torkelson,Waterbury Township,27127665928,171
15B,Paul Torkelson,Westline Township,27127665967,153
15B,Paul Torkelson,Willow Lake Township,27127666001,208
16A,Dean Urdahl,Acton Township,27093663377,386
16A,Dean Urdahl,Bandon Township,27129663502,132
16A,Dean Urdahl,Beaver Falls Township,27129663543,206
16A,Dean Urdahl,Big Bend Township,27023663582,252
16A,Dean Urdahl,Birch Cooley Township,27129663594,229
16A,Dean Urdahl,Bird Island City,271292394173,1005
16A,Dean Urdahl,Bird Island Township,27129663601,201
16A,Dean Urdahl,Boon Lake Township,27129663633,355
16A,Dean Urdahl,Brookfield Township,27129663670,143
16A,Dean Urdahl,Buffalo Lake City,271292393458,662
16A,Dean Urdahl,Cairo Township,27129663723,196
16A,Dean Urdahl,Camp Township,27129663733,161
16A,Dean Urdahl,Cedar Mills City,270932393775,62
16A,Dean Urdahl,Cedar Mills Township,27093663769,420
16A,Dean Urdahl,Clara City City,27023663803,1382
16A,Dean Urdahl,Cosmos City,270932393643,507
16A,Dean Urdahl,Cosmos Township,27093663878,190
16A,Dean Urdahl,Crate Township,27023663885,194
16A,Dean Urdahl,Crooks Township,27129663892,175
16A,Dean Urdahl,Woods Township,27023666046,205
16A,Dean Urdahl,Danielson Township,27093663921,280
16A,Dean Urdahl,Danube City,271292393713,458
16A,Dean Urdahl,East Lake Lillian Township,27067664031,170
16A,Dean Urdahl,Eden Valley City,270932394615,549
16A,Dean Urdahl,Emmet Township,27129664097,178
16A,Dean Urdahl,Ericson Township,27129664106,224
16A,Dean Urdahl,Fahlun Township,27067664126,332
16A,Dean Urdahl,Fairfax City,271292394729,1250
16A,Dean Urdahl,Flora Township,27129664179,167
16A,Dean Urdahl,Forest Prairie Township,27093664196,987
16A,Dean Urdahl,Franklin City,271292394809,493
16A,Dean Urdahl,Grace Township,27023664303,103
16A,Dean Urdahl,Granite Falls Township,27023664323,212
16A,Dean Urdahl,Greenleaf Township,27093664343,744
16A,Dean Urdahl,Grove City City,27093664359,624
16A,Dean Urdahl,Harvey Township,27093664408,377
16A,Dean Urdahl,Havelock Township,27023664415,150
16A,Dean Urdahl,Hawk Creek Township,27129664418,195
16A,Dean Urdahl,Hector City,271292394344,1012
16A,Dean Urdahl,Hector Township,27129664435,196
16A,Dean Urdahl,Henryville Township,27129664457,177
16A,Dean Urdahl,Kingman Township,27129664637,172
16A,Dean Urdahl,Kragero Township,27023664643,122
16A,Dean Urdahl,Lake Elizabeth Township,27067664669,190
16A,Dean Urdahl,Lake Lillian City,270672395593,246
16A,Dean Urdahl,Lake Lillian Township,27067664688,181
16A,Dean Urdahl,Leenthrop Township,27023664748,241
16A,Dean Urdahl,Litchfield City,270932395732,6624
16A,Dean Urdahl,Litchfield Township,27093664798,828
16A,Dean Urdahl,Lone Tree Township,27023664815,242
16A,Dean Urdahl,Louriston Township,27023664830,254
16A,Dean Urdahl,Manannah Township,27093664884,577
16A,Dean Urdahl,Mandt Township,27023664887,150
16A,Dean Urdahl,Martinsburg Township,27129664924,157
16A,Dean Urdahl,Maynard City,270232395052,319
16A,Dean Urdahl,Melville Township,27129664955,194
16A,Dean Urdahl,Milan City,270232395319,431
16A,Dean Urdahl,Montevideo City,270232395377,5398
16A,Dean Urdahl,Morton City,271292395414,410
16A,Dean Urdahl,Norfolk Township,27129665137,149
16A,Dean Urdahl,Olivia City,271292396057,2343
16A,Dean Urdahl,Osceola Township,27129665228,129
16A,Dean Urdahl,Palmyra Township,27129665252,168
16A,Dean Urdahl,Preston Lake Township,27129665356,246
16A,Dean Urdahl,Raymond City,270232396325,0
16A,Dean Urdahl,Renville City,271292396350,1301
16A,Dean Urdahl,Rheiderland Township,27023665403,314
16A,Dean Urdahl,Rosewood Township,27023665471,328
16A,Dean Urdahl,Sacred Heart City,271292396467,510
16A,Dean Urdahl,Sacred Heart Township,27129665499,243
16A,Dean Urdahl,Sparta Township,27023665660,741
16A,Dean Urdahl,Stoneham Township,27023665717,241
16A,Dean Urdahl,Swede Grove Township,27093665752,361
16A,Dean Urdahl,Troy Township,27129665813,256
16A,Dean Urdahl,Tunsberg Township,27023665816,196
16A,Dean Urdahl,Union Grove Township,27093665840,681
16A,Dean Urdahl,Wang Township,27129665912,246
16A,Dean Urdahl,Watkins City,270932397216,991
16A,Dean Urdahl,Watson City,270232397218,177
16A,Dean Urdahl,Wellington Township,27129665949,154
16A,Dean Urdahl,Winfield Township,27129666017,230
16B,Dave Baker,Roseland Township,27067665465,353
16B,Dave Baker,Arctander Township,27067663450,369
16B,Dave Baker,Atwater City,270672394020,1124
16B,Dave Baker,Blomkest City,270672394193,145
16B,Dave Baker,Burbank Township,27067663703,571
16B,Dave Baker,Colfax Township,27067663846,612
16B,Dave Baker,Dovre Township,27067663999,2163
16B,Dave Baker,Edwards Township,27067664051,245
16B,Dave Baker,Gennessee Township,27067664256,423
16B,Dave Baker,Green Lake Township,27067664342,1637
16B,Dave Baker,Harrison Township,27067664402,554
16B,Dave Baker,Holland Township,27067664497,359
16B,Dave Baker,Irving Township,27067664558,965
16B,Dave Baker,Kandiyohi City,270672395488,569
16B,Dave Baker,Kandiyohi Township,27067664597,572
16B,Dave Baker,Lake Andrew Township,27067664661,978
16B,Dave Baker,Mamre Township,27067664883,399
16B,Dave Baker,New London City,270672395203,1232
16B,Dave Baker,New London Township,27067665101,2972
16B,Dave Baker,Norway Lake Township,27067665180,281
16B,Dave Baker,Pennock City,270672396177,479
16B,Dave Baker,Prinsburg City,270672396283,520
16B,Dave Baker,Raymond City,270672396325,782
16B,Dave Baker,Regal City,270672396344,38
16B,Dave Baker,Roseville Township,27067665469,642
16B,Dave Baker,Saint Johns Township,27067665515,418
16B,Dave Baker,Spicer City,270672395925,1112
16B,Dave Baker,Sunburg City,270672396005,94
16B,Dave Baker,Whitefield Township,27067665987,512
16B,Dave Baker,Willmar City,270672397323,21015
16B,Dave Baker,Willmar Township,27067666000,478
17A,Dawn Gillman,Darwin Township,27093663929,678
17A,Dawn Gillman,Dassel City,270932393722,1472
17A,Dawn Gillman,Dassel Township,27093663931,1601
17A,Dawn Gillman,Ellsworth Township,27093664077,841
17A,Dawn Gillman,Forest City Township,27093664192,635
17A,Dawn Gillman,Glencoe City,270852394912,5719
17A,Dawn Gillman,Glencoe Township,27085664277,514
17A,Dawn Gillman,Grafton Township,27143664306,206
17A,Dawn Gillman,Hale Township,27085664371,905
17A,Dawn Gillman,Hassan Valley Township,27085664410,643
17A,Dawn Gillman,Hutchinson City,270852394460,14505
17A,Dawn Gillman,Hutchinson Township,27085664537,1215
17A,Dawn Gillman,Lynn Township,27085664848,613
17A,Dawn Gillman,Moltke Township,27143665007,268
17A,Dawn Gillman,Penn Township,27085665276,322
17A,Dawn Gillman,Rich Valley Township,27085665417,681
17A,Dawn Gillman,Round Grove Township,27085665477,236
17A,Dawn Gillman,Silver Lake City,270852395888,866
17A,Dawn Gillman,Stewart City,270852395966,489
17A,Dawn Gillman,Stockholm Township,27171665713,986
17A,Dawn Gillman,Sumter Township,27085665739,486
17A,Dawn Gillman,Acoma Township,27085663376,1130
17A,Dawn Gillman,Biscay City,270852394175,113
17A,Dawn Gillman,Bismarck Township,27143663603,323
17A,Dawn Gillman,Brownton City,270852393442,731
17A,Dawn Gillman,Cokato City,271712393588,2799
17A,Dawn Gillman,Cokato Township,27171663843,1369
17A,Dawn Gillman,Collins Township,27085663848,436
17A,Dawn Gillman,Collinwood Township,27093663849,1195
17A,Dawn Gillman,Darwin City,270932393721,348
17B,Bobbie V. Harder,San Francisco Township,27019665551,871
17B,Bobbie V. Harder,Severance Township,27143665577,219
17B,Bobbie V. Harder,Sibley Township,27143665608,238
17B,Bobbie V. Harder,Transit Township,27143665804,250
17B,Bobbie V. Harder,Washington Lake Township,27143665924,454
17B,Bobbie V. Harder,Watertown City,270192397211,4659
17B,Bobbie V. Harder,Watertown Township,27019665931,1188
17B,Bobbie V. Harder,Winsted City,270852397351,2240
17B,Bobbie V. Harder,Winsted Township,27085666028,936
17B,Bobbie V. Harder,Young America Township,27019666069,683
17B,Bobbie V. Harder,Winthrop City,271432397352,1332
17B,Bobbie V. Harder,Alfsborg Township,27143663414,285
17B,Bobbie V. Harder,Arlington City,271432393985,2247
17B,Bobbie V. Harder,Arlington Township,27143663457,475
17B,Bobbie V. Harder,Bergen Township,27085663574,898
17B,Bobbie V. Harder,Camden Township,27019663731,916
17B,Bobbie V. Harder,Carver City,270192393762,5241
17B,Bobbie V. Harder,Cornish Township,27143663875,241
17B,Bobbie V. Harder,Dahlgren Township,27019663913,1442
17B,Bobbie V. Harder,Dryden Township,27143664002,301
17B,Bobbie V. Harder,Faxon Township,27143664151,712
17B,Bobbie V. Harder,Gaylord City,271432394868,2273
17B,Bobbie V. Harder,Gibbon City,271432394888,784
17B,Bobbie V. Harder,Green Isle City,271432394976,547
17B,Bobbie V. Harder,Green Isle Township,27143664341,562
17B,Bobbie V. Harder,Hamburg City,270192394274,566
17B,Bobbie V. Harder,Hancock Township,27019664388,336
17B,Bobbie V. Harder,Helen Township,27085664442,858
17B,Bobbie V. Harder,Henderson City,271432394347,960
17B,Bobbie V. Harder,Henderson Township,27143664447,665
17B,Bobbie V. Harder,Hollywood Township,27019664502,1058
17B,Bobbie V. Harder,Jessenland Township,27143664581,427
17B,Bobbie V. Harder,Kelso Township,27143664611,269
17B,Bobbie V. Harder,Lester Prairie City,270852395687,1906
17B,Bobbie V. Harder,Le Sueur City,271432395659,0
17B,Bobbie V. Harder,New Auburn City,271432395184,411
17B,Bobbie V. Harder,New Auburn Township,27143665088,387
17B,Bobbie V. Harder,New Germany City,270192395195,472
17B,Bobbie V. Harder,Norwood Young America City,270192395278,3863
17B,Bobbie V. Harder,Plato City,270852396225,329
18A,Jeff Brand,Lake Prairie Township,27103664697,630
18A,Jeff Brand,Belgrade Township,27103663551,1141
18A,Jeff Brand,Bernadotte Township,27103663576,261
18A,Jeff Brand,Brighton Township,27103663666,129
18A,Jeff Brand,Courtland City,271032393654,734
18A,Jeff Brand,Courtland Township,27103663884,572
18A,Jeff Brand,Granby Township,27103664310,220
18A,Jeff Brand,Kasota City,270792395494,714
18A,Jeff Brand,Kasota Township,27079664601,471
18A,Jeff Brand,Lafayette City,271032395584,492
18A,Jeff Brand,Lafayette Township,27103664655,700
18A,Jeff Brand,Lime Township,27013664782,955
18A,Jeff Brand,Mankato City,270132395831,6011
18A,Jeff Brand,Mankato City,270792395831,0
18A,Jeff Brand,Mankato City,271032395831,0
18A,Jeff Brand,Mankato Township,27013664891,210
18A,Jeff Brand,New Sweden Township,27103665114,279
18A,Jeff Brand,Nicollet City,271032395233,1143
18A,Jeff Brand,Nicollet Township,27103665121,483
18A,Jeff Brand,North Mankato City,271032395257,14178
18A,Jeff Brand,Oshawa Township,27103665229,656
18A,Jeff Brand,Ridgely Township,27103665420,108
18A,Jeff Brand,Saint Peter City,271032396517,12004
18A,Jeff Brand,Traverse Township,27103665805,301
18A,Jeff Brand,West Newton Township,27103665968,423
18B,Luke Frederick,Mankato Township,27013664891,628
18B,Luke Frederick,Skyline City,270132395894,288
18B,Luke Frederick,Eagle Lake City,270132394589,3284
18B,Luke Frederick,Mankato City,270132395831,38484
19A,Brian Daniels,Cherry Grove Township,27049663791,382
19A,Brian Daniels,Elysian City,271612394684,4
19A,Brian Daniels,Faribault City,271312394742,24453
19A,Brian Daniels,Holden Township,27049664494,383
19A,Brian Daniels,Iosco Township,27161664553,509
19A,Brian Daniels,Janesville City,271612395455,2354
19A,Brian Daniels,Janesville Township,27161664573,643
19A,Brian Daniels,Kenyon City,270492395515,1894
19A,Brian Daniels,Kenyon Township,27049664617,388
19A,Brian Daniels,Morristown City,271312395412,958
19A,Brian Daniels,Morristown Township,27131665041,638
19A,Brian Daniels,Nerstrand City,271312395175,273
19A,Brian Daniels,Richland Township,27131665414,376
19A,Brian Daniels,Shieldsville Township,27131665600,1056
19A,Brian Daniels,Walcott Township,27131665896,929
19A,Brian Daniels,Wanamingo City,270492397189,1113
19A,Brian Daniels,Wanamingo Township,27049665910,395
19A,Brian Daniels,Warsaw Township,27131665921,1276
19A,Brian Daniels,Wheeling Township,27131665979,525
19A,Brian Daniels,Wells Township,27131665951,1545
19A,Brian Daniels,Alton Township,27161663420,412
19A,Brian Daniels,Blooming Grove Township,27161663618,568
19A,Brian Daniels,Cannon City Township,27131663742,1226
19B,John Petersburg,Meriden Township,27147664960,620
19B,John Petersburg,Clinton Falls Township,27147663828,386
19B,John Petersburg,Deerfield Township,27147663944,542
19B,John Petersburg,Havana Township,27147664414,556
19B,John Petersburg,Medford City,271472395080,1315
19B,John Petersburg,Medford Township,27147664947,843
19B,John Petersburg,Merton Township,27147664961,361
19B,John Petersburg,Owatonna City,271472396114,26421
19B,John Petersburg,Owatonna Township,27147665244,612
19B,John Petersburg,Saint Mary Township,27161665524,395
19B,John Petersburg,Waseca City,271612397203,9334
19B,John Petersburg,Woodville Township,27161666050,1187
20A,Pam Altendorf,Wacouta Township,27049665888,377
20A,Pam Altendorf,Bellechester City,270492394115,138
20A,Pam Altendorf,Bellechester City,271572394115,38
20A,Pam Altendorf,Belle Creek Township,27049663554,514
20A,Pam Altendorf,Belvidere Township,27049663563,478
20A,Pam Altendorf,Cannon Falls City,270492393731,4220
20A,Pam Altendorf,Cannon Falls Township,27049663744,1028
20A,Pam Altendorf,Chester Township,27157663793,415
20A,Pam Altendorf,Douglas Township,27037663994,748
20A,Pam Altendorf,Featherstone Township,27049664153,745
20A,Pam Altendorf,Florence Township,27049664180,1555
20A,Pam Altendorf,Gillford Township,27157664270,507
20A,Pam Altendorf,Glasgow Township,27157664274,266
20A,Pam Altendorf,Goodhue City,270492394929,1250
20A,Pam Altendorf,West Albany Township,27157665954,381
20A,Pam Altendorf,Goodhue Township,27049664292,542
20A,Pam Altendorf,Hay Creek Township,27049664422,947
20A,Pam Altendorf,Lake City,27157664666,4360
20A,Pam Altendorf,Lake City City,27049664666,892
20A,Pam Altendorf,Lake Township,27157664659,431
20A,Pam Altendorf,Leon Township,27049664755,956
20A,Pam Altendorf,Miesville City,270372395317,138
20A,Pam Altendorf,Welch Township,27049665947,847
20A,Pam Altendorf,Mount Pleasant Township,27157665057,447
20A,Pam Altendorf,Pepin Township,27157665278,366
20A,Pam Altendorf,Red Wing City,270492396338,16547
20A,Pam Altendorf,Vasa Township,27049665852,867
20A,Pam Altendorf,Wabasha City,271572397156,2559
20B,Steven E. Jacob,Whitewater Township,27169665991,204
20B,Steven E. Jacob,Altura City,271692393941,471
20B,Steven E. Jacob,Chatfield City,271092393810,1163
20B,Steven E. Jacob,Dover City,271092394555,782
20B,Steven E. Jacob,Dover Township,27109663996,385
20B,Steven E. Jacob,Elba City,271692394633,129
20B,Steven E. Jacob,Elba Township,27169664059,328
20B,Steven E. Jacob,Elgin City,271572394642,1037
20B,Steven E. Jacob,Elgin Township,27157664064,754
20B,Steven E. Jacob,Elmira Township,27109664084,347
20B,Steven E. Jacob,Eyota City,271092394722,2006
20B,Steven E. Jacob,Eyota Township,27109664125,488
20B,Steven E. Jacob,Farmington Township,27109664147,399
20B,Steven E. Jacob,Greenfield Township,27157664339,1308
20B,Steven E. Jacob,Hammond City,271572394281,130
20B,Steven E. Jacob,Highland Township,27157664469,446
20B,Steven E. Jacob,Hyde Park Township,27157664538,259
20B,Steven E. Jacob,Kellogg City,271572395503,415
20B,Steven E. Jacob,Marion Township,27109664916,4017
20B,Steven E. Jacob,Mazeppa City,271572395057,874
20B,Steven E. Jacob,Mazeppa Township,27157664940,646
20B,Steven E. Jacob,Millville City,271572395331,151
20B,Steven E. Jacob,Minneiska City,271572395346,51
20B,Steven E. Jacob,Minneiska City,271692395346,46
20B,Steven E. Jacob,Minneiska Township,27157664988,182
20B,Steven E. Jacob,Minneola Township,27049664989,627
20B,Steven E. Jacob,Mount Vernon Township,27169665058,276
20B,Steven E. Jacob,New Haven Township,27109665097,1254
20B,Steven E. Jacob,Norton Township,27169665177,523
20B,Steven E. Jacob,Oakwood Township,27157665195,382
20B,Steven E. Jacob,Orion Township,27109665213,545
20B,Steven E. Jacob,Pine Island City,270492396208,2884
20B,Steven E. Jacob,Pine Island City,271092396208,890
20B,Steven E. Jacob,Pine Island Township,27049665304,577
20B,Steven E. Jacob,Plainview City,271572396220,3483
20B,Steven E. Jacob,Plainview Township,27157665315,456
20B,Steven E. Jacob,Pleasant Grove Township,27109665319,751
20B,Steven E. Jacob,Quincy Township,27109665367,327
20B,Steven E. Jacob,Roscoe Township,27049665457,744
20B,Steven E. Jacob,Saint Charles City,271692396477,3990
20B,Steven E. Jacob,Saint Charles Township,27169665506,651
20B,Steven E. Jacob,Saratoga Township,27169665553,618
20B,Steven E. Jacob,Utica City,271692397104,266
20B,Steven E. Jacob,Viola Township,27109665878,548
20B,Steven E. Jacob,Watopa Township,27157665935,246
20B,Steven E. Jacob,Zumbro Falls City,271572397403,155
20B,Steven E. Jacob,Zumbrota City,27049666076,3726
20B,Steven E. Jacob,Zumbrota Township,27049666077,619
20B,Steven E. Jacob,Zumbro Township,27157666074,642
21A,Joe Schomacker,Wilmont City,271052397329,332
21A,Joe Schomacker,Adrian City,271052393884,1141
21A,Joe Schomacker,Aetna Township,27117663383,195
21A,Joe Schomacker,Alta Vista Township,27081663419,163
21A,Joe Schomacker,Altona Township,27117663421,126
21A,Joe Schomacker,Amboy Township,27033663427,142
21A,Joe Schomacker,Amo Township,27033663430,121
21A,Joe Schomacker,Ann Township,27033663437,160
21A,Joe Schomacker,Arco City,270812393977,87
21A,Joe Schomacker,Ash Lake Township,27081663466,133
21A,Joe Schomacker,Avoca City,271012394041,111
21A,Joe Schomacker,Battle Plain Township,27133663523,200
21A,Joe Schomacker,Beaver Creek City,271332394101,280
21A,Joe Schomacker,Beaver Creek Township,27133663542,384
21A,Joe Schomacker,Belfast Township,27101663549,168
21A,Joe Schomacker,Bondin Township,27101663632,226
21A,Joe Schomacker,Burke Township,27117663704,211
21A,Joe Schomacker,Cameron Township,27101663732,118
21A,Joe Schomacker,Carson Township,27033663757,283
21A,Joe Schomacker,Chanarambie Township,27101663780,201
21A,Joe Schomacker,Chandler City,271012393798,279
21A,Joe Schomacker,Clinton Township,27133663826,236
21A,Joe Schomacker,Comfry City,270332393615,14
21A,Joe Schomacker,Currie City,271012393698,224
21A,Joe Schomacker,Dale Township,27033663917,145
21A,Joe Schomacker,Delton Township,27033663963,131
21A,Joe Schomacker,Denver Township,27133663968,164
21A,Joe Schomacker,Des Moines River Township,27101663971,132
21A,Joe Schomacker,Diamond Lake Township,27081663978,218
21A,Joe Schomacker,Dovray City,271012394556,58
21A,Joe Schomacker,Dovray Township,27101663998,133
21A,Joe Schomacker,Drammen Township,27081664000,119
21A,Joe Schomacker,Eden Township,27117664042,234
21A,Joe Schomacker,Edgerton City,271172394618,1258
21A,Joe Schomacker,Ellsborough Township,27101664075,139
21A,Joe Schomacker,Ellsworth City,271052394667,466
21A,Joe Schomacker,Elmer Township,27117664082,230
21A,Joe Schomacker,Fenton Township,27101664158,146
21A,Joe Schomacker,Fountain Prairie Township,27117664209,238
21A,Joe Schomacker,Fulda City,271012394832,1371
21A,Joe Schomacker,Germantown Township,27033664262,171
21A,Joe Schomacker,Grand Prairie Township,27105664318,237
21A,Joe Schomacker,Grange Township,27117664321,222
21A,Joe Schomacker,Gray Township,27117664333,215
21A,Joe Schomacker,Hadley City,271012394266,54
21A,Joe Schomacker,Hansonville Township,27081664394,81
21A,Joe Schomacker,Hardwick City,271332394297,189
21A,Joe Schomacker,Hatfield City,271172394322,53
21A,Joe Schomacker,Hendricks City,270812394350,616
21A,Joe Schomacker,Hendricks Township,27081664449,186
21A,Joe Schomacker,Highwater Township,27033664472,143
21A,Joe Schomacker,Hills City,271332394383,686
21A,Joe Schomacker,Holland City,271172394400,169
21A,Joe Schomacker,Holly Township,27101664501,98
21A,Joe Schomacker,Hope Township,27081664517,220
21A,Joe Schomacker,Ihlen City,271172394464,59
21A,Joe Schomacker,Iona City,271012395431,166
21A,Joe Schomacker,Iona Township,27101664551,161
21A,Joe Schomacker,Ivanhoe City,270812395446,560
21A,Joe Schomacker,Jasper City,271172395459,550
21A,Joe Schomacker,Jasper City,271332395459,60
21A,Joe Schomacker,Jeffers City,270332395461,349
21A,Joe Schomacker,Kanaranzi Township,27133664595,249
21A,Joe Schomacker,Kenneth City,271332395507,60
21A,Joe Schomacker,Lake Benton City,270812395586,687
21A,Joe Schomacker,Lake Benton Township,27081664664,205
21A,Joe Schomacker,Lake Sarah Township,27101664698,282
21A,Joe Schomacker,Lake Stay Township,27081664703,137
21A,Joe Schomacker,Lake Wilson City,271012395606,254
21A,Joe Schomacker,Larkin Township,27105664730,182
21A,Joe Schomacker,Leeds Township,27101664747,189
21A,Joe Schomacker,Leota Township,27105664759,384
21A,Joe Schomacker,Lime Lake Township,27101664783,172
21A,Joe Schomacker,Limestone Township,27081664784,133
21A,Joe Schomacker,Lismore City,271052395730,194
21A,Joe Schomacker,Lismore Township,27105664796,188
21A,Joe Schomacker,Little Rock Township,27105664805,206
21A,Joe Schomacker,Lowville Township,27101664834,154
21A,Joe Schomacker,Luverne City,271332395787,4946
21A,Joe Schomacker,Luverne Township,27133664841,468
21A,Joe Schomacker,Magnolia City,271332395813,196
21A,Joe Schomacker,Magnolia Township,27133664874,222
21A,Joe Schomacker,Marble Township,27081664912,170
21A,Joe Schomacker,Marshfield Township,27081664921,256
21A,Joe Schomacker,Martin Township,27133664923,382
21A,Joe Schomacker,Mason Township,27101664928,276
21A,Joe Schomacker,Midway Township,27033664967,242
21A,Joe Schomacker,Moulton Township,27101665048,193
21A,Joe Schomacker,Mound Township,27133665050,235
21A,Joe Schomacker,Mountain Lake City,270332395134,1961
21A,Joe Schomacker,Murray Township,27101665067,163
21A,Joe Schomacker,Olney Township,27105665207,160
21A,Joe Schomacker,Osborne Township,27117665226,301
21A,Joe Schomacker,Pipestone City,271172396214,4215
21A,Joe Schomacker,Rock Township,27117665432,164
21A,Joe Schomacker,Rose Dell Township,27133665463,154
21A,Joe Schomacker,Rose Hill Township,27033665464,129
21A,Joe Schomacker,Royal Township,27081665482,147
21A,Joe Schomacker,Ruthton City,271172396459,226
21A,Joe Schomacker,Selma Township,27033665576,170
21A,Joe Schomacker,Shaokatan Township,27081665583,209
21A,Joe Schomacker,Shetek Township,27101665596,310
21A,Joe Schomacker,Skandia Township,27101665625,120
21A,Joe Schomacker,Slayton City,271012395897,2013
21A,Joe Schomacker,Slayton Township,27101665632,268
21A,Joe Schomacker,Southbrook Township,27033665646,74
21A,Joe Schomacker,Springwater Township,27133665683,267
21A,Joe Schomacker,Steen City,271332395963,171
21A,Joe Schomacker,Storden City,270332395975,225
21A,Joe Schomacker,Storden Township,27033665723,165
21A,Joe Schomacker,Sweet Township,27117665755,305
21A,Joe Schomacker,Trosky City,271172397058,98
21A,Joe Schomacker,Troy Township,27117665812,245
21A,Joe Schomacker,Tyler City,270812397075,1138
21A,Joe Schomacker,Woodstock City,271172397373,110
21A,Joe Schomacker,Verdi Township,27081665855,175
21A,Joe Schomacker,Vienna Township,27133665871,155
21A,Joe Schomacker,Wilmont Township,27105666007,185
21A,Joe Schomacker,Westbrook City,270332397278,758
21A,Joe Schomacker,Westbrook Township,27033665957,198
21A,Joe Schomacker,Westside Township,27105665971,260
21B,Marj Fogelman,Heron Lake Township,27063664462,305
21B,Marj Fogelman,Adrian Township,27165663382,130
21B,Marj Fogelman,Alba Township,27063663396,166
21B,Marj Fogelman,Alpha City,270632393928,97
21B,Marj Fogelman,Belmont Township,27063663561,217
21B,Marj Fogelman,Bigelow City,271052394166,227
21B,Marj Fogelman,Bigelow Township,27105663584,370
21B,Marj Fogelman,Bingham Lake City,270332394169,137
21B,Marj Fogelman,Bloom Township,27105663615,140
21B,Marj Fogelman,Brewster City,271052393412,506
21B,Marj Fogelman,Butterfield City,271652393484,603
21B,Marj Fogelman,Butterfield Township,27165663716,198
21B,Marj Fogelman,Cedar Township,27091663765,196
21B,Marj Fogelman,Christiania Township,27063663801,266
21B,Marj Fogelman,Darfur City,271652393719,84
21B,Marj Fogelman,Delafield Township,27063663954,223
21B,Marj Fogelman,Des Moines Township,27063663970,236
21B,Marj Fogelman,Dewald Township,27105663974,228
21B,Marj Fogelman,Dundee City,271052394573,73
21B,Marj Fogelman,Elk Township,27105664067,216
21B,Marj Fogelman,Elm Creek Township,27091664079,160
21B,Marj Fogelman,Enterprise Township,27063664101,181
21B,Marj Fogelman,Ewington Township,27063664121,213
21B,Marj Fogelman,Fox Lake Township,27091664212,275
21B,Marj Fogelman,Galena Township,27091664240,211
21B,Marj Fogelman,Graham Lakes Township,27105664308,176
21B,Marj Fogelman,Great Bend Township,27033664334,314
21B,Marj Fogelman,Heron Lake City,270632394364,602
21B,Marj Fogelman,Hersey Township,27105664463,191
21B,Marj Fogelman,Hunter Township,27063664531,211
21B,Marj Fogelman,Indian Lake Township,27105664544,211
21B,Marj Fogelman,Jackson City,270632395448,3323
