district,name,mcdname,mcd,pop
04B,"Marquart, Paul",Alliance Township,2702701054,235
04B,"Marquart, Paul",Anthony Township,2710701774,62
04B,"Marquart, Paul",Barnesville City,2702703574,2563
04B,"Marquart, Paul",Barnesville Township,2702703592,147
04B,"Marquart, Paul",Bear Park Township,2710704222,192
04B,"Marquart, Paul",Borup City,2710707030,110
04B,"Marquart, Paul",Comstock City,2702712862,93
04B,"Marquart, Paul",Cormorant Township,2700513294,1039
04B,"Marquart, Paul",Cromwell Township,2702713798,345
04B,"Marquart, Paul",Detroit Lakes City,2700515832,8569
04B,"Marquart, Paul",Detroit Township,2700515814,919
04B,"Marquart, Paul",Dilworth City,2702715976,4024
04B,"Marquart, Paul",Eglon Township,2702718314,508
04B,"Marquart, Paul",Elkton Township,2702718710,308
04B,"Marquart, Paul",Elmwood Township,2702719052,415
04B,"Marquart, Paul",Felton City,2702720834,177
04B,"Marquart, Paul",Felton Township,2702720852,86
04B,"Marquart, Paul",Flom Township,2710721320,218
04B,"Marquart, Paul",Flowing Township,2702721482,77
04B,"Marquart, Paul",Fossum Township,2710722022,156
04B,"Marquart, Paul",Gary City,2710723246,214
04B,"Marquart, Paul",Georgetown City,2702723498,129
04B,"Marquart, Paul",Georgetown Township,2702723516,156
04B,"Marquart, Paul",Glyndon City,2702724182,1394
04B,"Marquart, Paul",Glyndon Township,2702724200,278
04B,"Marquart, Paul",Good Hope Township,2710724380,43
04B,"Marquart, Paul",Goose Prairie Township,2702724542,175
04B,"Marquart, Paul",Green Meadow Township,2710725766,108
04B,"Marquart, Paul",Hagen Township,2702726504,154
04B,"Marquart, Paul",Halstad City,2710726630,597
04B,"Marquart, Paul",Halstad Township,2710726648,108
04B,"Marquart, Paul",Hawley City,2702727746,2067
04B,"Marquart, Paul",Hawley Township,2702727764,474
04B,"Marquart, Paul",Hegne Township,2710728178,40
04B,"Marquart, Paul",Hendrum City,2710728484,307
04B,"Marquart, Paul",Hendrum Township,2710728502,95
04B,"Marquart, Paul",Highland Grove Township,2702728988,288
04B,"Marquart, Paul",Hitterdal City,2702729402,201
04B,"Marquart, Paul",Holy Cross Township,2702729906,140
04B,"Marquart, Paul",Home Lake Township,2710729996,148
04B,"Marquart, Paul",Humboldt Township,2702730428,275
04B,"Marquart, Paul",Keene Township,2702732552,155
04B,"Marquart, Paul",Kragnes Township,2702733704,293
04B,"Marquart, Paul",Kurtz Township,2702733812,293
04B,"Marquart, Paul",Lake Eunice Township,2700534298,1538
04B,"Marquart, Paul",Lake Ida Township,2710734532,160
04B,"Marquart, Paul",Lake View Township,2700535144,1685
04B,"Marquart, Paul",Lee Township,2710736188,128
04B,"Marquart, Paul",Lockhart Township,2710737790,50
04B,"Marquart, Paul",Mary Township,2710740868,83
04B,"Marquart, Paul",McDonaldsville Township,2710738978,175
04B,"Marquart, Paul",Moland Township,2702743576,299
04B,"Marquart, Paul",Moorhead Township,2702743882,139
04B,"Marquart, Paul",Morken Township,2702744170,156
04B,"Marquart, Paul",Parke Township,2702749678,485
04B,"Marquart, Paul",Perley City,2710750506,92
04B,"Marquart, Paul",Pleasant View Township,2710751658,108
04B,"Marquart, Paul",Riverton Township,2702754718,446
04B,"Marquart, Paul",Rockwell Township,2710755114,61
04B,"Marquart, Paul",Sabin City,2702756554,522
04B,"Marquart, Paul",Shelly City,2710759566,191
04B,"Marquart, Paul",Shelly Township,2710759584,115
04B,"Marquart, Paul",Skree Township,2702760718,159
04B,"Marquart, Paul",Spring Creek Township,2710761780,81
04B,"Marquart, Paul",Spring Prairie Township,2702762032,368
04B,"Marquart, Paul",Strand Township,2710763094,99
04B,"Marquart, Paul",Sundal Township,2710763508,157
04B,"Marquart, Paul",Tansem Township,2702764192,259
04B,"Marquart, Paul",Twin Valley City,2710765938,821
04B,"Marquart, Paul",Ulen City,2702766136,547
04B,"Marquart, Paul",Ulen Township,2702766154,174
04B,"Marquart, Paul",Viding Township,2702767054,103
04B,"Marquart, Paul",Waukon Township,2710768728,114
04B,"Marquart, Paul",Wild Rice Township,2710770276,256
04B,"Marquart, Paul",Winchester Township,2710770762,56
05A,"Bliss, Matt",Alvwood Township,2706101288,42
05A,"Bliss, Matt",Ardenhurst Township,2706102044,164
05A,"Bliss, Matt",Bemidji City,2700705068,13431
05A,"Bliss, Matt",Bemidji Township,2700705086,3134
05A,"Bliss, Matt",Bena City,2702105104,116
05A,"Bliss, Matt",Birch Lake Township,2702106040,524
05A,"Bliss, Matt",Bowstring Lake Unorganized,2706107105,1166
05A,"Bliss, Matt",Bowstring Township,2706107102,230
05A,"Bliss, Matt",Boy Lake Township,2702107156,256
05A,"Bliss, Matt",Boy River City,2702107174,47
05A,"Bliss, Matt",Boy River Township,2702107192,86
05A,"Bliss, Matt",Brook Lake Unorganized,2700707918,233
05A,"Bliss, Matt",Cass Lake City,2702110252,770
05A,"Bliss, Matt",Deer Lake Unorganized,2706115277,84
05A,"Bliss, Matt",Deer River City,2706115310,4
05A,"Bliss, Matt",Farden Township,2705720528,68
05A,"Bliss, Matt",Federal Dam City,2702120798,110
05A,"Bliss, Matt",Frohn Township,2700722886,1433
05A,"Bliss, Matt",Good Hope Township,2706124362,99
05A,"Bliss, Matt",Gould Township,2702124686,224
05A,"Bliss, Matt",Grattan Township,2706125460,44
05A,"Bliss, Matt",Hackensack City,2702126378,313
05A,"Bliss, Matt",Hart Lake Township,2705727386,135
05A,"Bliss, Matt",Inguadona Township,2702130986,190
05A,"Bliss, Matt",Kego Township,2702132588,505
05A,"Bliss, Matt",Kinghurst Township,2706133272,106
05A,"Bliss, Matt",Lake Jessie Township,2706134568,303
05A,"Bliss, Matt",Lakeport Township,2705734838,65
05A,"Bliss, Matt",Leech Lake Township,2702136224,436
05A,"Bliss, Matt",Liberty Township,2706136944,62
05A,"Bliss, Matt",Longville City,2702138114,156
05A,"Bliss, Matt",Max Township,2706141066,142
05A,"Bliss, Matt",Moose Lake Township,2700743936,226
05A,"Bliss, Matt",Moose Park Township,2706144008,68
05A,"Bliss, Matt",Morse Township,2706144332,615
05A,"Bliss, Matt",Nore Township,2706146582,57
05A,"Bliss, Matt",North Cass Unorganized,2702146825,264
05A,"Bliss, Matt",North Central Cass Unorganized,2702146826,28
05A,"Bliss, Matt",Northern Township,2700746906,4657
05A,"Bliss, Matt",Oteneagen Township,2706149048,310
05A,"Bliss, Matt",Otter Tail Peninsula Township,2702149250,54
05A,"Bliss, Matt",Pike Bay Township,2702150848,1610
05A,"Bliss, Matt",Pine Lake Township,2702151172,207
05A,"Bliss, Matt",Pomroy Township,2706151856,39
05A,"Bliss, Matt",Rogers Township,2702155168,63
05A,"Bliss, Matt",Sand Lake Township,2706158360,146
05A,"Bliss, Matt",Shingobee Township,2702159872,1514
05A,"Bliss, Matt",Squaw Lake City,2706162284,107
05A,"Bliss, Matt",Steamboat River Township,2705762618,5
05A,"Bliss, Matt",Sugar Bush Township,2700763274,247
05A,"Bliss, Matt",Ten Lake Township,2700764390,1026
05A,"Bliss, Matt",Third River Township,2706164606,50
05A,"Bliss, Matt",Turtle Lake Township,2702165776,683
05A,"Bliss, Matt",Turtle River Township,2700765812,1085
05A,"Bliss, Matt",Wahnena Unorganized,2702167595,180
05A,"Bliss, Matt",Walker City,2702167792,941
05A,"Bliss, Matt",Wilkinson Township,2702170348,401
05A,"Bliss, Matt",Wirt Township,2706171194,106
05B,"Igo, Spencer",Arbo Township,2706101936,867
05B,"Igo, Spencer",Backus City,2702103124,250
05B,"Igo, Spencer",Balsam Township,2706103430,550
05B,"Igo, Spencer",Barclay Township,2702103538,559
05B,"Igo, Spencer",Beulah Township,2702105572,64
05B,"Igo, Spencer",Blackberry Township,2706106220,880
05B,"Igo, Spencer",Blind Lake Township,2702106454,82
05B,"Igo, Spencer",Bovey City,2706107048,804
05B,"Igo, Spencer",Bull Moose Township,2702108560,133
05B,"Igo, Spencer",Chickamaw Beach City,2702111296,114
05B,"Igo, Spencer",Cohasset City,2706112412,2698
05B,"Igo, Spencer",Coleraine City,2706112502,1970
05B,"Igo, Spencer",Crooked Lake Township,2702113834,560
05B,"Igo, Spencer",Deerfield Township,2702115220,118
05B,"Igo, Spencer",Deer Lake Unorganized,2706115277,3411
05B,"Igo, Spencer",Deer River City,2706115310,926
05B,"Igo, Spencer",Deer River Township,2706115328,704
05B,"Igo, Spencer",East Cass Unorganized,2702117495,62
05B,"Igo, Spencer",Grand Rapids City,2706125118,10869
05B,"Igo, Spencer",Harris Township,2706127296,3253
05B,"Igo, Spencer",Hiram Township,2702129366,316
05B,"Igo, Spencer",Iron Range Township,2706131256,289
05B,"Igo, Spencer",LaPrairie City,2706135648,665
05B,"Igo, Spencer",Lawrence Township,2706135900,438
05B,"Igo, Spencer",Lima Township,2702137034,101
05B,"Igo, Spencer",McKinley Township,2702139104,133
05B,"Igo, Spencer",Pine River City,2702151280,944
05B,"Igo, Spencer",Pine River Township,2702151298,1156
05B,"Igo, Spencer",Ponto Lake Township,2702151928,481
05B,"Igo, Spencer",Powers Township,2702152252,715
05B,"Igo, Spencer",Remer City,2702153782,370
05B,"Igo, Spencer",Remer Township,2702153800,189
05B,"Igo, Spencer",Sago Township,2706156644,176
05B,"Igo, Spencer",Salem Township,2702158216,95
05B,"Igo, Spencer",Slater Township,2702160790,215
05B,"Igo, Spencer",Smoky Hollow Township,2702160970,70
05B,"Igo, Spencer",Spang Township,2706161564,264
05B,"Igo, Spencer",Splithand Township,2706161700,250
05B,"Igo, Spencer",Taconite City,2706164048,360
05B,"Igo, Spencer",Thunder Lake Township,2702164876,272
05B,"Igo, Spencer",Torrey Township,2702165254,155
05B,"Igo, Spencer",Trelipe Township,2702165434,150
05B,"Igo, Spencer",Trout Lake Township,2706165596,1087
05B,"Igo, Spencer",Wabana Township,2706167360,537
05B,"Igo, Spencer",Wabedo Township,2702167414,341
05B,"Igo, Spencer",Wildwood Township,2706170306,193
05B,"Igo, Spencer",Woodrow Township,2702171608,611
05B,"Igo, Spencer",Zemple City,2706172184,93
06A,"Sandstede, Julie",Cedar Valley Township,2713710540,195
06A,"Sandstede, Julie",Alango Township,2713700568,258
06A,"Sandstede, Julie",Angora Township,2713701612,249
06A,"Sandstede, Julie",Balkan Township,2713703322,832
06A,"Sandstede, Julie",Bearville Township,2706104276,205
06A,"Sandstede, Julie",Bigfork City,2706105698,446
06A,"Sandstede, Julie",Bigfork Township,2706105716,321
06A,"Sandstede, Julie",Buhl City,2713708524,1000
06A,"Sandstede, Julie",Calumet,2706103916,367
06A,"Sandstede, Julie",Carpenter Township,2706110072,179
06A,"Sandstede, Julie",Cherry Township,2713711134,860
06A,"Sandstede, Julie",Chisholm City,2713711386,4976
06A,"Sandstede, Julie",Effie City,2706118260,123
06A,"Sandstede, Julie",Elmer Township,2713718944,151
06A,"Sandstede, Julie",Feeley Township,2706120816,306
06A,"Sandstede, Julie",Fine Lakes Township,2713721086,134
06A,"Sandstede, Julie",Floodwood City,2713721338,528
06A,"Sandstede, Julie",Floodwood Township,2713721356,280
06A,"Sandstede, Julie",French Township,2713722724,567
06A,"Sandstede, Julie",Goodland Township,2706124452,466
06A,"Sandstede, Julie",Great Scott Township,2713725550,392
06A,"Sandstede, Julie",Greenway Township,2706125892,871
06A,"Sandstede, Julie",Halden Township,2713726522,129
06A,"Sandstede, Julie",Hibbing City,2713728790,16361
06A,"Sandstede, Julie",Janette Lake Unorganized,2713731733,295
06A,"Sandstede, Julie",Keewatin City,2706132570,1068
06A,"Sandstede, Julie",Kinney City,2713733416,169
06A,"Sandstede, Julie",Lavell Township,2713735774,303
06A,"Sandstede, Julie",Little Sand Lake Unorganized,2706137691,349
06A,"Sandstede, Julie",Lone Pine Township,2706137934,410
06A,"Sandstede, Julie",Marble City,2706140418,701
06A,"Sandstede, Julie",Marcell Township,2706140472,467
06A,"Sandstede, Julie",McCormack Lake Unorganized,2713738938,209
06A,"Sandstede, Julie",Morcom Township,2713744098,94
06A,"Sandstede, Julie",Nashwauk City,2706144980,983
06A,"Sandstede, Julie",Nashwauk Township,2706144998,698
06A,"Sandstede, Julie",Northeast Itasca Unorganized,2706146894,1382
06A,"Sandstede, Julie",Potshot Lake Unorganized,2713752224,74
06A,"Sandstede, Julie",Prairie Lake Township,2713752306,50
06A,"Sandstede, Julie",Sand Lake Unorganized,2713758369,1066
06A,"Sandstede, Julie",Stokes Township,2706162914,230
06A,"Sandstede, Julie",Sturgeon Township,2713763202,140
06A,"Sandstede, Julie",Toivola Township,2713765146,170
06A,"Sandstede, Julie",Van Buren Township,2713766586,189
06A,"Sandstede, Julie",Warba City,2706168080,181
06A,"Sandstede, Julie",Wawina Township,2706168800,77
06B,"Lislegard, Dave",Alborn Township,2713700820,460
06B,"Lislegard, Dave",Aurora City,2713702890,1682
06B,"Lislegard, Dave",Birch Lake Unorganized,2713706042,20
06B,"Lislegard, Dave",Biwabik City,2713706148,969
06B,"Lislegard, Dave",Biwabik Township,2713706166,804
06B,"Lislegard, Dave",Clinton Township,2713712016,1015
06B,"Lislegard, Dave",Colvin Township,2713712736,317
06B,"Lislegard, Dave",Cotton Township,2713713528,445
06B,"Lislegard, Dave",Ellsburg Township,2713718800,219
06B,"Lislegard, Dave",Embarrass Township,2713719232,607
06B,"Lislegard, Dave",Eveleth City,2713719934,3718
06B,"Lislegard, Dave",Fayal Township,2713720762,1809
06B,"Lislegard, Dave",Fredenberg Township,2713722508,1337
06B,"Lislegard, Dave",Gilbert City,2713723714,1799
06B,"Lislegard, Dave",Grand Lake Township,2713724956,2779
06B,"Lislegard, Dave",Hay Lake Unorganized,2713727899,83
06B,"Lislegard, Dave",Hoyt Lakes City,2713730302,2017
06B,"Lislegard, Dave",Industrial Township,2713730932,800
06B,"Lislegard, Dave",Iron Junction City,2713731238,86
06B,"Lislegard, Dave",Kelsey Township,2713732696,140
06B,"Lislegard, Dave",Kugler Township,2713733794,175
06B,"Lislegard, Dave",Leonidas City,2713736530,52
06B,"Lislegard, Dave",Makinen Unorg.,2713739538,1310
06B,"Lislegard, Dave",McDavitt Township,2713738960,459
06B,"Lislegard, Dave",McKinley City,2713739140,128
06B,"Lislegard, Dave",Meadowlands City,2713741372,134
06B,"Lislegard, Dave",Meadowlands Township,2713741390,304
06B,"Lislegard, Dave",Mountain Iron City,2713744548,2869
06B,"Lislegard, Dave",Ness Township,2713745232,62
06B,"Lislegard, Dave",New Independence Township,2713745664,299
06B,"Lislegard, Dave",Northeast St. Louis Unorg,2713746898,4
06B,"Lislegard, Dave",Northland Township,2713747050,169
06B,"Lislegard, Dave",Pike Township,2713750830,417
06B,"Lislegard, Dave",Sandy Township,2713758450,356
06B,"Lislegard, Dave",Tower City,2713765272,6
06B,"Lislegard, Dave",Vermilion Lake Township,2713766784,278
06B,"Lislegard, Dave",Virginia City,2713767288,8712
06B,"Lislegard, Dave",Waasa Township,2713767342,249
06B,"Lislegard, Dave",Whiteface Reservoir Unorganized,2713770069,408
06B,"Lislegard, Dave",White Township,2713769898,1547
06B,"Lislegard, Dave",Wuori Township,2713771869,572
07A,"Schultz, Jennifer",Duluth City,2713717000,39416
07B,"Olson, Liz",Duluth City,2713717000,39491
08A,"Rasmusson, Jordan",Aastad Township,2711100100,213
08A,"Rasmusson, Jordan",Amor Township,2711101468,495
08A,"Rasmusson, Jordan",Aurdal Township,2711102836,1450
08A,"Rasmusson, Jordan",Battle Lake City,2711103970,875
08A,"Rasmusson, Jordan",Buse Township,2711108938,491
08A,"Rasmusson, Jordan",Candor Township,2711109622,561
08A,"Rasmusson, Jordan",Carlisle Township,2711109946,156
08A,"Rasmusson, Jordan",Dalton City,2711114626,253
08A,"Rasmusson, Jordan",Dane Prairie Township,2711114644,887
08A,"Rasmusson, Jordan",Dead Lake Township,2711115076,494
08A,"Rasmusson, Jordan",Dent City,2711115724,192
08A,"Rasmusson, Jordan",Dora Township,2711116120,725
08A,"Rasmusson, Jordan",Dunn Township,2711117162,905
08A,"Rasmusson, Jordan",Edna Township,2711118224,897
08A,"Rasmusson, Jordan",Elizabeth City,2711118566,173
08A,"Rasmusson, Jordan",Elizabeth Township,2711118584,819
08A,"Rasmusson, Jordan",Erhard City,2711119556,148
08A,"Rasmusson, Jordan",Erhards Grove Township,2711119574,442
08A,"Rasmusson, Jordan",Everts Township,2711120024,658
08A,"Rasmusson, Jordan",Fergus Falls City,2711120906,13138
08A,"Rasmusson, Jordan",Fergus Falls Township,2711120924,1006
08A,"Rasmusson, Jordan",Friberg Township,2711122796,809
08A,"Rasmusson, Jordan",Gorman Township,2711124632,465
08A,"Rasmusson, Jordan",Hobart Township,2711129420,778
08A,"Rasmusson, Jordan",Lida Township,2711136980,757
08A,"Rasmusson, Jordan",Maine Township,2711139500,653
08A,"Rasmusson, Jordan",Maplewood Township,2711140364,318
08A,"Rasmusson, Jordan",Norwegian Grove Township,2711147482,300
08A,"Rasmusson, Jordan",Orwell Township,2711148742,170
08A,"Rasmusson, Jordan",Oscar Township,2711148850,207
08A,"Rasmusson, Jordan",Pelican Rapids City,2711150164,2464
08A,"Rasmusson, Jordan",Pelican Township,2711150110,625
08A,"Rasmusson, Jordan",Perham City,2711150470,2985
08A,"Rasmusson, Jordan",Perham Township,2711150488,827
08A,"Rasmusson, Jordan",Rothsay City,2711156014,219
08A,"Rasmusson, Jordan",Scambler Township,2711158864,476
08A,"Rasmusson, Jordan",Star Lake Township,2711162554,415
08A,"Rasmusson, Jordan",St. Olaf Township,2711157382,352
08A,"Rasmusson, Jordan",Sverdrup Township,2711163688,621
08A,"Rasmusson, Jordan",Trondhjem Township,2711165524,192
08A,"Rasmusson, Jordan",Tumuli Township,2711165686,449
08A,"Rasmusson, Jordan",Underwood City,2711166172,341
08A,"Rasmusson, Jordan",Vergas City,2711166766,331
08A,"Rasmusson, Jordan",Western Township,2711169430,129
08B,"Franson, Mary",Alexandria City,2704100928,10415
08B,"Franson, Mary",Alexandria Township,2704100946,4098
08B,"Franson, Mary",Belle River Township,2704104924,345
08B,"Franson, Mary",Blowers Township,2711106652,321
08B,"Franson, Mary",Bluffton City,2711106778,207
08B,"Franson, Mary",Bluffton Township,2711106796,479
08B,"Franson, Mary",Carlos City,2704109964,502
08B,"Franson, Mary",Carlos Township,2704109982,2048
08B,"Franson, Mary",Clitherall City,2711112088,112
08B,"Franson, Mary",Clitherall Township,2711112106,455
08B,"Franson, Mary",Compton Township,2711112844,801
08B,"Franson, Mary",Deer Creek City,2711115184,322
08B,"Franson, Mary",Deer Creek Township,2711115202,344
08B,"Franson, Mary",Eagle Lake Township,2711117396,378
08B,"Franson, Mary",Eastern Township,2711117576,230
08B,"Franson, Mary",Effington Township,2711118278,264
08B,"Franson, Mary",Elmo Township,2711118980,331
08B,"Franson, Mary",Folden Township,2711121518,299
08B,"Franson, Mary",Girard Township,2711123840,731
08B,"Franson, Mary",Henning City,2711128520,802
08B,"Franson, Mary",Henning Township,2711128538,377
08B,"Franson, Mary",Homestead Township,2711130050,362
08B,"Franson, Mary",Ida Township,2704130716,1228
08B,"Franson, Mary",Inman Township,2711131004,290
08B,"Franson, Mary",Leaf Lake Township,2711135990,560
08B,"Franson, Mary",Leaf Mountain Township,2711136008,326
08B,"Franson, Mary",Leaf Valley Township,2704136062,457
08B,"Franson, Mary",Miltona City,2704142398,424
08B,"Franson, Mary",Miltona Township,2704142416,806
08B,"Franson, Mary",Nelson City,2704145106,187
08B,"Franson, Mary",Newton Township,2711146006,746
08B,"Franson, Mary",New York Mills City,2711146060,1199
08B,"Franson, Mary",Nidaros Township,2711146240,322
08B,"Franson, Mary",Oak Valley Township,2711148004,355
08B,"Franson, Mary",Osakis City,2704148796,1591
08B,"Franson, Mary",Osakis Township,2704148814,595
08B,"Franson, Mary",Ottertail City,2711149210,572
08B,"Franson, Mary",Otter Tail Township,2711149228,491
08B,"Franson, Mary",Otto Township,2711149264,554
08B,"Franson, Mary",Parkers Prairie City,2711149732,1011
08B,"Franson, Mary",Parkers Prairie Township,2711149750,348
08B,"Franson, Mary",Pine Lake Township,2711151208,639
08B,"Franson, Mary",Richville City,2711154340,96
08B,"Franson, Mary",Rush Lake Township,2711156320,970
08B,"Franson, Mary",Spruce Hill Township,2704162248,441
08B,"Franson, Mary",Tordenskjold Township,2711165218,551
08B,"Franson, Mary",Urbank City,2711166388,54
08B,"Franson, Mary",Vining City,2711167216,78
08B,"Franson, Mary",Wadena City,2711167504,66
08B,"Franson, Mary",Woodside Township,2711171644,277
09A,"Poston, John",Aldrich City,2715900892,48
09A,"Poston, John",Aldrich Township,2715900910,430
09A,"Poston, John",Ansel Township,2702101738,97
09A,"Poston, John",Bartlett Township,2715303790,445
09A,"Poston, John",Becker Township,2702104600,517
09A,"Poston, John",Bertha City,2715305482,497
09A,"Poston, John",Bertha Township,2715305500,408
09A,"Poston, John",Birchdale Township,2715306022,856
09A,"Poston, John",Browerville City,2715308110,790
09A,"Poston, John",Bullard Township,2715908542,219
09A,"Poston, John",Bungo Township,2702108596,188
09A,"Poston, John",Burleene Township,2715308668,345
09A,"Poston, John",Byron Township,2702109136,144
09A,"Poston, John",Clarissa City,2715311602,681
09A,"Poston, John",Eagle Bend City,2715317342,535
09A,"Poston, John",Eagle Valley Township,2715317450,541
09A,"Poston, John",East Gull Lake City,2702117630,1004
09A,"Poston, John",Fairview Township,2702120366,821
09A,"Poston, John",Fawn Lake Township,2715320708,555
09A,"Poston, John",Germania Township,2715323552,500
09A,"Poston, John",Gordon Township,2715324578,659
09A,"Poston, John",Hartford Township,2715327368,662
09A,"Poston, John",Hewitt City,2715328754,266
09A,"Poston, John",Home Brook Township,2702129978,255
09A,"Poston, John",Iona Township,2715331130,490
09A,"Poston, John",Kandota Township,2715332408,729
09A,"Poston, John",Lake Shore City,2702134928,1004
09A,"Poston, John",Leaf River Township,2715936026,531
09A,"Poston, John",Leslie Township,2715336674,642
09A,"Poston, John",Little Elk Township,2715337538,285
09A,"Poston, John",Little Sauk Township,2715337718,829
09A,"Poston, John",Loon Lake Township,2702138168,540
09A,"Poston, John",Lyons Township,2715938852,192
09A,"Poston, John",Maple Township,2702140076,377
09A,"Poston, John",May Township,2702141102,852
09A,"Poston, John",Meadow Brook Township,2702141354,226
09A,"Poston, John",Meadow Township,2715941336,217
09A,"Poston, John",Moose Lake Township,2702143990,111
09A,"Poston, John",Moran Township,2715344062,508
09A,"Poston, John",Motley City,2702144422,11
09A,"Poston, John",Nimrod City,2715946294,69
09A,"Poston, John",North Germany Township,2715946978,313
09A,"Poston, John",Orton Township,2715948688,204
09A,"Poston, John",Osakis City,2715348796,149
09A,"Poston, John",Pillager City,2702150902,469
09A,"Poston, John",Poplar Township,2702151964,170
09A,"Poston, John",Red Eye Township,2715953422,490
09A,"Poston, John",Reynolds Township,2715353926,662
09A,"Poston, John",Rockwood Township,2715955150,390
09A,"Poston, John",Sebeka City,2715959152,711
09A,"Poston, John",Staples City,2715362446,2110
09A,"Poston, John",Staples City,2715962446,871
09A,"Poston, John",Staples Township,2715362464,627
09A,"Poston, John",Stowe Prairie Township,2715363058,454
09A,"Poston, John",Sylvan Township,2702163958,2702
09A,"Poston, John",Thomastown Township,2715964624,819
09A,"Poston, John",Turtle Creek Township,2715365740,295
09A,"Poston, John",Verndale City,2715966874,602
09A,"Poston, John",Villard Township,2715367162,656
09A,"Poston, John",Wadena City,2715967504,4022
09A,"Poston, John",Wadena Township,2715967522,868
09A,"Poston, John",Walden Township,2702167684,500
09A,"Poston, John",Ward Township,2715368098,447
09A,"Poston, John",West Union City,2715369736,111
09A,"Poston, John",West Union Township,2715369754,268
09A,"Poston, John",Wilson Township,2702170654,645
09A,"Poston, John",Wing River Township,2715970906,468
09A,"Poston, John",Wykeham Township,2715371932,409
09B,"Kresha, Ron",Agram Township,2709700406,572
09B,"Kresha, Ron",Belle Prairie Township,2709704888,1105
09B,"Kresha, Ron",Bellevue Township,2709704942,1093
09B,"Kresha, Ron",Bowlus City,2709707066,290
09B,"Kresha, Ron",Bruce Township,2715308272,585
09B,"Kresha, Ron",Buckman City,2709708416,270
09B,"Kresha, Ron",Buckman Township,2709708434,733
09B,"Kresha, Ron",Buh Township,2709708506,520
09B,"Kresha, Ron",Burnhamville Township,2715308722,759
09B,"Kresha, Ron",Burtrum City,2715308902,144
09B,"Kresha, Ron",Culdrum Township,2709714248,487
09B,"Kresha, Ron",Cushing Township,2709714356,714
09B,"Kresha, Ron",Darling Township,2709714806,535
09B,"Kresha, Ron",Elmdale City,2709718872,116
09B,"Kresha, Ron",Elmdale Township,2709718890,1010
09B,"Kresha, Ron",Flensburg City,2709721266,225
09B,"Kresha, Ron",Genola City,2709723444,75
09B,"Kresha, Ron",Granite Township,2709725244,481
09B,"Kresha, Ron",Green Prairie Township,2709725784,748
09B,"Kresha, Ron",Grey Eagle City,2715326000,348
09B,"Kresha, Ron",Grey Eagle Township,2715326018,638
09B,"Kresha, Ron",Harding City,2709727098,125
09B,"Kresha, Ron",Hillman City,2709729150,38
09B,"Kresha, Ron",Hillman Township,2709729168,197
09B,"Kresha, Ron",Lastrup City,2709735720,104
09B,"Kresha, Ron",Leigh Township,2709736350,212
09B,"Kresha, Ron",Little Falls City,2709737556,8343
09B,"Kresha, Ron",Little Falls Township,2709737574,1682
09B,"Kresha, Ron",Long Prairie City,2715338060,3458
09B,"Kresha, Ron",Long Prairie Township,2715338078,844
09B,"Kresha, Ron",Motley City,2709744422,660
09B,"Kresha, Ron",Motley Township,2709744440,202
09B,"Kresha, Ron",Mount Morris Township,2709744602,93
09B,"Kresha, Ron",Parker Township,2709749714,474
09B,"Kresha, Ron",Pierz City,2709750776,1393
09B,"Kresha, Ron",Pierz Township,2709750794,535
09B,"Kresha, Ron",Pike Creek Township,2709750866,953
09B,"Kresha, Ron",Platte Township,2709751478,357
09B,"Kresha, Ron",Pulaski Township,2709752720,300
09B,"Kresha, Ron",Randall City,2709753080,650
09B,"Kresha, Ron",Richardson Township,2709754178,536
09B,"Kresha, Ron",Ripley Township,2709754520,729
09B,"Kresha, Ron",Rosing Township,2709755906,146
09B,"Kresha, Ron",Round Prairie Township,2715356122,706
09B,"Kresha, Ron",Royalton City,2709756176,1239
09B,"Kresha, Ron",Scandia Valley Township,2709758918,1191
09B,"Kresha, Ron",Sobieski City,2709761006,195
09B,"Kresha, Ron",Swan River Township,2709763760,743
09B,"Kresha, Ron",Swanville City,2709763778,348
09B,"Kresha, Ron",Swanville City,2715363778,2
09B,"Kresha, Ron",Swanville Township,2709763796,517
09B,"Kresha, Ron",Two Rivers Township,2709766028,689
09B,"Kresha, Ron",Upsala City,2709766334,427
10A,"Heintzeman, Joshua",Baxter City,2703504042,7610
10A,"Heintzeman, Joshua",Brainerd City,2703507300,13579
10A,"Heintzeman, Joshua",Breezy Point City,2703507516,2346
10A,"Heintzeman, Joshua",Center Township,2703510567,910
10A,"Heintzeman, Joshua",Crow Wing Township,2703514122,9
10A,"Heintzeman, Joshua",First Assessment Unorg Terr,2703521149,5424
10A,"Heintzeman, Joshua",Gail Lake Township,2703523012,97
10A,"Heintzeman, Joshua",Ideal Township,2703530734,1069
10A,"Heintzeman, Joshua",Jenkins City,2703531832,430
10A,"Heintzeman, Joshua",Jenkins Township,2703531850,359
10A,"Heintzeman, Joshua",Lake Edward Township,2703534207,2085
10A,"Heintzeman, Joshua",Mission Township,2703543468,817
10A,"Heintzeman, Joshua",Nisswa City,2703546348,1971
10A,"Heintzeman, Joshua",Pelican Township,2703550092,446
10A,"Heintzeman, Joshua",Pequot Lakes City,2703550416,2162
10B,"Lueck, Dale K.",Aitkin City,2700100460,2165
10B,"Lueck, Dale K.",Aitkin Township,2700100478,856
10B,"Lueck, Dale K.",Ball Bluff Township,2700103358,278
10B,"Lueck, Dale K.",Balsam Township,2700103412,42
